"","Triad","Narration","Listener","OldOrNew","Transcript","Audience","Hedges","Rising Intonation","ID"
"4525",5,2,1,"Old","and then he lights a match",NA,NA,NA,"5-2-1-Old"
"4526",5,2,1,"Old","and you’re in the background it has like TNT nitroglycerin",NA,NA,NA,"5-2-1-Old"
"4527",5,2,1,"Old","and then they cut to the top above the mine",NA,NA,NA,"5-2-1-Old"
"4528",5,2,1,"Old","where there’s a whole bunch of cactuses",NA,NA,NA,"5-2-1-Old"
"4529",5,2,1,"Old","and then you hear BOOM",NA,NA,NA,"5-2-1-Old"
"4530",5,2,1,"Old","and the cactuses transform into the word YIPE or YIPE",NA,NA,NA,"5-2-1-Old"
"4531",5,2,1,"Old","and that’s it",NA,NA,NA,"5-2-1-Old"
"4532",5,3,2,"New","alright so this cartoon i you got coyote and you got roadrunner",NA,NA,NA,"5-3-2-New"
"4533",5,3,2,"New","and it’s the typical cartoon",NA,NA,NA,"5-3-2-New"
"4534",5,3,2,"New","it starts off with them chasing each other",NA,NA,NA,"5-3-2-New"
"4535",5,3,2,"New","and then it kinda slows and cut frame",NA,"kinda",NA,"5-3-2-New"
"4536",5,3,2,"New","and has like the still picture of roadrunner",NA,"like",NA,"5-3-2-New"
"4537",5,3,2,"New","where it has the roadrunner under it",NA,NA,NA,"5-3-2-New"
"4538",5,3,2,"New","it says roadrunner then it has a latin phrase",NA,NA,NA,"5-3-2-New"
"4539",5,3,2,"New","and it says on the latin phrase says uh accelerati incrediblis",NA,NA,NA,"5-3-2-New"
"4540",5,3,2,"New","and then it cuts to coyote",NA,NA,NA,"5-3-2-New"
"4541",5,3,2,"New","and it says coyote under it",NA,NA,NA,"5-3-2-New"
"4542",5,3,2,"New","and then it says like coyotecacus and then like vulgaris",NA,"like, like",NA,"5-3-2-New"
"4543",5,3,2,"New","and then they start speeding up again",NA,NA,NA,"5-3-2-New"
"4544",5,3,2,"New","and then you see coyote chasing the roadrunner",NA,NA,NA,"5-3-2-New"
"4545",5,3,2,"New","he’s got like a fork in one hand a knife in the other",NA,"like",NA,"5-3-2-New"
"4546",5,3,2,"New","a napkin around his neck","mm-hmm",NA,NA,"5-3-2-New"
"4547",5,3,2,"New","and right as he’s about to come down and and stab him with them",NA,NA,NA,"5-3-2-New"
"4548",5,3,2,"New","you see roadrunner jump into the air turn around",NA,"kinda, like",NA,"5-3-2-New"
"4549",5,3,2,"New","say MEEP MEEP and kinda like jet off",NA,"like",NA,"5-3-2-New"
"4550",5,3,2,"New","and like as he swings down",NA,"like",NA,"5-3-2-New"
"4551",5,3,2,"New","and like you see the fork and you see the knife",NA,NA,NA,"5-3-2-New"
"4552",5,3,2,"New","it goes in the concrete",NA,"kinda, like",NA,"5-3-2-New"
"4553",5,3,2,"New","and he kinda like smashes over it",NA,"kinda, like",NA,"5-3-2-New"
"4554",5,3,2,"New","and he’s kinda kinda dumbfounded wondering what’s going on",NA,"like",NA,"5-3-2-New"
"4555",5,3,2,"New","just staying there thinking",NA,NA,NA,"5-3-2-New"
"4556",5,3,2,"New","then they cut to the next frame",NA,NA,NA,"5-3-2-New"
"4557",5,3,2,"New","so he’s sitting there and you have this like giant boulder",NA,"like",NA,"5-3-2-New"
"4558",5,3,2,"New","and around it you have a metal apparatus connecting around it",NA,NA,NA,"5-3-2-New"
"4559",5,3,2,"New","and a spring connected to a boxing glove",NA,NA,NA,"5-3-2-New"
"4560",5,3,2,"New","so you see coyote like pushing the boxing glove towards the rock",NA,"like",NA,"5-3-2-New"
"4561",5,3,2,"New","and he clips it into place",NA,NA,NA,"5-3-2-New"
"4562",5,3,2,"New","and stands behind it",NA,NA,NA,"5-3-2-New"
"4563",5,3,2,"New","and then you see the roadrunner come through a road",NA,NA,NA,"5-3-2-New"
"4564",5,3,2,"New","and right as he does that he unhooks it",NA,NA,NA,"5-3-2-New"
"4565",5,3,2,"New","and instead of seeing like the boxing glove flying at him",NA,"like",NA,"5-3-2-New"
"4566",5,3,2,"New","you see the rock push coyote back into the cliff and smoosh him",NA,NA,NA,"5-3-2-New"
"4567",5,3,2,"New","and then you see the boxing glove kind of circle around",NA,"kind of",NA,"5-3-2-New"
"4568",5,3,2,"New","and smack him in the face",NA,NA,NA,"5-3-2-New"
"4569",5,3,2,"New","and then they cut to the next scene",NA,NA,NA,"5-3-2-New"
"4570",5,3,2,"New","where he’s looking at a blueprint",NA,NA,NA,"5-3-2-New"
"4571",5,3,2,"New","and on the blueprint you got like two cliffs and like a tightrope wire",NA,"like, like",NA,"5-3-2-New"
"4572",5,3,2,"New","and kindalike his planned outline",NA,"kinda, like",NA,"5-3-2-New"
"4573",5,3,2,"New","it says he’s gonna take the anvil out in the center",NA,NA,NA,"5-3-2-New"
"4574",5,3,2,"New","drop it off the tightrope",NA,NA,NA,"5-3-2-New"
"4575",5,3,2,"New","and hit roadrunner on the head",NA,NA,NA,"5-3-2-New"
"4576",5,3,2,"New","and make like a burger out of him",NA,"like",NA,"5-3-2-New"
"4577",5,3,2,"New","so it cuts to the real trial of the experiment",NA,NA,NA,"5-3-2-New"
"4578",5,3,2,"New","and he has the anvil he jumps on the rope",NA,NA,NA,"5-3-2-New"
"4579",5,3,2,"New","and you see the rope kind of sag to the ground",NA,"kind of",NA,"5-3-2-New"
"4580",5,3,2,"New","and then like he’s sitting on the road",NA,"like",NA,"5-3-2-New"
"4581",5,3,2,"New","and the roadrunner runs up to him",NA,NA,NA,"5-3-2-New"
"4582",5,3,2,"New","says MEEP MEEP jets off the other way",NA,NA,NA,"5-3-2-New"
"4583",5,3,2,"New","and you see him throw the anvil off to the side to go chase him",NA,NA,NA,"5-3-2-New"
"4584",5,3,2,"New","and then it slingshots him into the air",NA,NA,NA,"5-3-2-New"
"4585",5,3,2,"New","and while he’s in the air he points to his back",NA,NA,NA,"5-3-2-New"
"4586",5,3,2,"New","and you see like the whole he has a parachute on his back",NA,"like",NA,"5-3-2-New"
"4587",5,3,2,"New","and he goes to pull the rope cord",NA,NA,NA,"5-3-2-New"
"4588",5,3,2,"New","and then like camping supplies come out",NA,"like",NA,"5-3-2-New"
"4589",5,3,2,"New","like you got an axe you’ve got forks and knives you’ve got plates",NA,"like",NA,"5-3-2-New"
"4590",5,3,2,"New","and then he reaches into his pocket brings out acme aspirin",NA,NA,NA,"5-3-2-New"
"4591",5,3,2,"New","opens it up",NA,NA,NA,"5-3-2-New"
"4592",5,3,2,"New","you see the aspirin fly out",NA,NA,NA,"5-3-2-New"
"4593",5,3,2,"New","he grabs it from the sky eats a couple",NA,NA,NA,"5-3-2-New"
"4594",5,3,2,"New","waves to the crowd",NA,NA,NA,"5-3-2-New"
"4595",5,3,2,"New","and then they have that typical upper view ?",NA,NA,"?","5-3-2-New"
"4596",5,3,2,"New","where he falls down",NA,NA,NA,"5-3-2-New"
"4597",5,3,2,"New","and you see like the puff of cloud as he hits from above ?","yeah","like","?","5-3-2-New"
"4598",5,3,2,"New","and then the next one",NA,NA,NA,"5-3-2-New"
"4599",5,3,2,"New","you see them chasing each other on the road",NA,NA,NA,"5-3-2-New"
"4600",5,3,2,"New","coyote’s chasing the roadrunner into the old cactus mine",NA,NA,NA,"5-3-2-New"
"4601",5,3,2,"New","so they chase into the mine",NA,NA,NA,"5-3-2-New"
"4602",5,3,2,"New","and uh roadrunner runs in",NA,NA,NA,"5-3-2-New"
"4603",5,3,2,"New","and then you see coyote following him",NA,NA,NA,"5-3-2-New"
"4604",5,3,2,"New","and as he’s following him it gets dark",NA,NA,NA,"5-3-2-New"
"4605",5,3,2,"New","so he runs out and grabs one of the helmets with the light on",NA,NA,NA,"5-3-2-New"
"4606",5,3,2,"New","and then you see roadrunner run out already with a helmet on",NA,NA,NA,"5-3-2-New"
"4607",5,3,2,"New","goes MEEP MEEP runs back in",NA,NA,NA,"5-3-2-New"
"4608",5,3,2,"New","coyote chases after him",NA,NA,NA,"5-3-2-New"
"4609",5,3,2,"New","and then you see like the green light for like roadrunner",NA,"like, like",NA,"5-3-2-New"
"4610",5,3,2,"New","and you see the red light for the coyote",NA,NA,NA,"5-3-2-New"
"4611",5,3,2,"New","and they’re chasing each other around the mine",NA,NA,NA,"5-3-2-New"
"4612",5,3,2,"New","then they start going around in this circle",NA,NA,NA,"5-3-2-New"
"4613",5,3,2,"New","and then you see like coyote is still chasing him",NA,"like",NA,"5-3-2-New"
"4614",5,3,2,"New","roadrunner kinda steps off to the side into like another tunnel ?",NA,"kinda, like","?","5-3-2-New"
"4615",5,3,2,"New","and you coyote going around in a circle all by alone",NA,NA,NA,"5-3-2-New"
"4616",5,3,2,"New","and the roadrunner is like MEEP MEEP",NA,"like",NA,"5-3-2-New"
"4617",5,3,2,"New","and they take off in like a zigzag tunnel like this ?",NA,"like","?","5-3-2-New"
"4618",5,3,2,"New","and they’re going up and down until they come to a split",NA,NA,NA,"5-3-2-New"
"4619",5,3,2,"New","where the bottom goes straight",NA,NA,NA,"5-3-2-New"
"4620",5,3,2,"New","and the top just kinda goes up towards the surface ?",NA,"just, kinda","?","5-3-2-New"
"4621",5,3,2,"New","and the roadrunner jumps in the one going to the top",NA,NA,NA,"5-3-2-New"
"4622",5,3,2,"New","and the coyote keeps on like bouncing down the bottom like this ?",NA,"like","?","5-3-2-New"
"4623",5,3,2,"New","’cause he’s been going up and down ?",NA,NA,"?","5-3-2-New"
"4624",5,3,2,"New","and then you see his his helmet kind of like shorts out",NA,"kind of, like",NA,"5-3-2-New"
"4625",5,3,2,"New","and he breaks out the matches lights up a match",NA,NA,NA,"5-3-2-New"
"4626",5,3,2,"New","and you see behind him he has TNT nitroglycerin",NA,NA,NA,"5-3-2-New"
"4627",5,3,2,"New","and then they cut to the top of the tunnel",NA,NA,NA,"5-3-2-New"
"4628",5,3,2,"New","where you have like the desert and like cactuses on top",NA,"like",NA,"5-3-2-New"
"4629",5,3,2,"New","and then you see it you see the explosion and you see like",NA,"like",NA,"5-3-2-New"
"4630",5,3,2,"New","the cactuses go into the word YIPE","uh-huh",NA,NA,"5-3-2-New"
"4631",5,3,2,"New","with exclamation points","yeah",NA,NA,"5-3-2-New"
"4632",5,3,2,"New","and that’s that story",NA,NA,NA,"5-3-2-New"
"4633",6,1,1,"New","okay so this one is a ro roadrunner coyote cartoon",NA,NA,NA,"6-1-1-New"
"4634",6,1,1,"New","so um all you see you know they’re in the middle of the desert",NA,NA,NA,"6-1-1-New"
"4635",6,1,1,"New","as usual",NA,NA,NA,"6-1-1-New"
"4636",6,1,1,"New","and um you see the roadrunner running really really fast",NA,NA,NA,"6-1-1-New"
"4637",6,1,1,"New","and coyote trying to chase him",NA,NA,NA,"6-1-1-New"
"4638",6,1,1,"New","and they they stop for a second",NA,NA,NA,"6-1-1-New"
"4639",6,1,1,"New","to show the names roadrunner and coyote",NA,NA,NA,"6-1-1-New"
"4640",6,1,1,"New","and then they keep on going",NA,NA,NA,"6-1-1-New"
"4641",6,1,1,"New","and coyote’s trying to run after roadrunner",NA,NA,NA,"6-1-1-New"
"4642",6,1,1,"New","he has a fork and a knife in his hands",NA,NA,NA,"6-1-1-New"
"4643",6,1,1,"New","and he thinks he’s gonna get him because he gets really close to him",NA,NA,NA,"6-1-1-New"
"4644",6,1,1,"New","but then he tries to stab him with the fork and the knife",NA,NA,NA,"6-1-1-New"
"4645",6,1,1,"New","but of course he escapes","mm-hmm",NA,NA,"6-1-1-New"
"4646",6,1,1,"New","and then he stabs the floor instead",NA,NA,NA,"6-1-1-New"
"4647",6,1,1,"New","and he’s just laying there frustrated thinking",NA,"just",NA,"6-1-1-New"
"4648",6,1,1,"New","and then he comes up with a plan",NA,NA,NA,"6-1-1-New"
"4649",6,1,1,"New","so um you see him",NA,NA,NA,"6-1-1-New"
"4650",6,1,1,"New","he puts like this metal thing around a big rock",NA,"like, thing",NA,"6-1-1-New"
"4651",6,1,1,"New","and then he has a boxing glove that he attaches like a spring to it ?","mm-hmm","like","?","6-1-1-New"
"4652",6,1,1,"New","so he pulls it back so that it’s not sticking out",NA,NA,NA,"6-1-1-New"
"4653",6,1,1,"New","so basically likeI guess he’s gonna like press a button",NA,"like, I guess, like",NA,"6-1-1-New"
"4654",6,1,1,"New","and the boxing glove is gonna punch the roadrunner","yeah",NA,NA,"6-1-1-New"
"4655",6,1,1,"New","and he’ll stop running",NA,NA,NA,"6-1-1-New"
"4656",6,1,1,"New","so then he’s hiding behind the rock",NA,NA,NA,"6-1-1-New"
"4657",6,1,1,"New","and then um the road runner is about to pass",NA,NA,NA,"6-1-1-New"
"4658",6,1,1,"New","so he tries to get the boxing glove to do that",NA,NA,NA,"6-1-1-New"
"4659",6,1,1,"New","so then it doesn’t do what he wants",NA,NA,NA,"6-1-1-New"
"4660",6,1,1,"New","and instead it goes backwards",NA,NA,NA,"6-1-1-New"
"4661",6,1,1,"New","so the rock hits him ?","mm-hmm",NA,"?","6-1-1-New"
"4662",6,1,1,"New","like somehow I don’t know how that happened but the rock hits him",NA,"like, I don't know",NA,"6-1-1-New"
"4663",6,1,1,"New","and then the boxing glove lets go",NA,NA,NA,"6-1-1-New"
"4664",6,1,1,"New","and it goes backwards and hits him in the face ?",NA,NA,"?","6-1-1-New"
"4665",6,1,1,"New","so then that’s another one that he missed",NA,NA,NA,"6-1-1-New"
"4666",6,1,1,"New","and then um so he comes up with a new plan",NA,NA,NA,"6-1-1-New"
"4667",6,1,1,"New","like in front of him with his plans of what’s gonna happen",NA,"like",NA,"6-1-1-New"
"4668",6,1,1,"New","and you see that he",NA,NA,NA,"6-1-1-New"
"4669",6,1,1,"New","his plan is basically he’s gonna be standing on this like string",NA,NA,NA,"6-1-1-New"
"4670",6,1,1,"New","that connects both cliffs",NA,NA,NA,"6-1-1-New"
"4671",6,1,1,"New","and um he’s gonna drop this huge metal box thing","mm-hmm","thing",NA,"6-1-1-New"
"4672",6,1,1,"New","on top of roadrunner when he passes by like down below",NA,"like",NA,"6-1-1-New"
"4673",6,1,1,"New","and it’s gonna land on him and he’s gonna get him",NA,NA,NA,"6-1-1-New"
"4674",6,1,1,"New","so that’s his plan in the paper so then he he sets it all up",NA,NA,NA,"6-1-1-New"
"4675",6,1,1,"New","and he takes the metal ton",NA,NA,NA,"6-1-1-New"
"4676",6,1,1,"New","and he star he’s about to walk with it on the string to go",NA,NA,NA,"6-1-1-New"
"4677",6,1,1,"New","into the middle so he can drop it on roadrunner","yeah",NA,NA,"6-1-1-New"
"4678",6,1,1,"New","and then cause it’s so heavy",NA,NA,NA,"6-1-1-New"
"4679",6,1,1,"New","it takes him all the way down to where the roadrunner is","right",NA,NA,"6-1-1-New"
"4680",6,1,1,"New","so by the time he gets there the roadrunner is right in front of him",NA,NA,NA,"6-1-1-New"
"4681",6,1,1,"New","and he sees that he’s blocking his way",NA,NA,NA,"6-1-1-New"
"4682",6,1,1,"New","so he just turns around and runs the other way ?","mm-hmm","just","?","6-1-1-New"
"4683",6,1,1,"New","and then coyote um he gets frustrated again",NA,NA,NA,"6-1-1-New"
"4684",6,1,1,"New","and drops the ton which is gonna make gravity go","yeah",NA,NA,"6-1-1-New"
"4685",6,1,1,"New","and he flies up again",NA,NA,NA,"6-1-1-New"
"4686",6,1,1,"New","and then like he thinks he’s okay cause he has a backpack on his back",NA,"like",NA,"6-1-1-New"
"4687",6,1,1,"New","and then um it’s a case of parachute",NA,NA,NA,"6-1-1-New"
"4688",6,1,1,"New","so he thinks he’s okay",NA,NA,NA,"6-1-1-New"
"4689",6,1,1,"New","and he pulls the string but it’s like disconnected",NA,"like",NA,"6-1-1-New"
"4690",6,1,1,"New","and then all you see is like the bag open",NA,"like",NA,"6-1-1-New"
"4691",6,1,1,"New","and forks and knives and plates like start flying up",NA,"like",NA,"6-1-1-New"
"4692",6,1,1,"New","so he didn’t have anything to save him","mm-hmm",NA,NA,"6-1-1-New"
"4693",6,1,1,"New","and then he takes an acme aspirin",NA,NA,NA,"6-1-1-New"
"4694",6,1,1,"New","and he’s and the pills start flying up",NA,NA,NA,"6-1-1-New"
"4695",6,1,1,"New","and he takes a bunch of then and I guess",NA,"I guess",NA,"6-1-1-New"
"4696",6,1,1,"New","’cause he knows he’s gonna be in pain or something",NA,NA,NA,"6-1-1-New"
"4697",6,1,1,"New","so he lands on the floor",NA,NA,NA,"6-1-1-New"
"4698",6,1,1,"New","and then um oh and then he ends up trying to find roadrunner again",NA,NA,NA,"6-1-1-New"
"4699",6,1,1,"New","and he sees a place that says acme old acme mine or something ?",NA,"or something",NA,"6-1-1-New"
"4700",6,1,1,"New","it’s like a coal mine","mm-hmm","like","?","6-1-1-New"
"4701",6,1,1,"New","and he sees that roadrunner went in there",NA,NA,NA,"6-1-1-New"
"4702",6,1,1,"New","so then you know it’s dark and everything and he realizes that",NA,"you know, and everything",NA,"6-1-1-New"
"4703",6,1,1,"New","so he goes back and they have these you know like construction hats ?","yeah","you know, like",NA,"6-1-1-New"
"4704",6,1,1,"New","the the hard ones",NA,NA,"?","6-1-1-New"
"4705",6,1,1,"New","and it has like a light on them so you can see where you’re going","mm-hmm","like",NA,"6-1-1-New"
"4706",6,1,1,"New","and he has a greeeen one I think",NA,"I think",NA,"6-1-1-New"
"4707",6,1,1,"New","whatever one of them has a green one and one of them has a red one",NA,"whatever",NA,"6-1-1-New"
"4708",6,1,1,"New","and then so he sees that roadrunner went in there",NA,NA,NA,"6-1-1-New"
"4709",6,1,1,"New","so he’s chasing roadrunner",NA,NA,NA,"6-1-1-New"
"4710",6,1,1,"New","but it’s really hard to catch up with him because he’s so faast",NA,NA,NA,"6-1-1-New"
"4711",6,1,1,"New","and you know they’re chasing each other around the place",NA,"you know",NA,"6-1-1-New"
"4712",6,1,1,"New","but you just see like you just see like darkness kind of",NA,"just, just, like, kind of",NA,"6-1-1-New"
"4713",6,1,1,"New","and like the lights running after each other",NA,"like",NA,"6-1-1-New"
"4714",6,1,1,"New","like you don’t actually see them running after each other","yeah","like",NA,"6-1-1-New"
"4715",6,1,1,"New","so then um he ends up going the wrong way basically",NA,NA,NA,"6-1-1-New"
"4716",6,1,1,"New","roadrunner goes another way and he goes the wrong way by mistake",NA,NA,NA,"6-1-1-New"
"4717",6,1,1,"New","and and he’s running and running",NA,NA,NA,"6-1-1-New"
"4718",6,1,1,"New","and then he realizes that I guess his light went out",NA,"I guess",NA,"6-1-1-New"
"4719",6,1,1,"New","and he doesn’t see anything",NA,NA,NA,"6-1-1-New"
"4720",6,1,1,"New","so he lights a match to see where he’s at",NA,NA,NA,"6-1-1-New"
"4721",6,1,1,"New","and behind him all you see is um like",NA,NA,NA,"6-1-1-New"
"4722",6,1,1,"New","TNT boxes dynamite and all that","mm-hmm",NA,NA,"6-1-1-New"
"4723",6,1,1,"New","so everything gets so blown he ahk",NA,NA,NA,"6-1-1-New"
"4724",6,1,1,"New","he ends up getting blown up",NA,NA,NA,"6-1-1-New"
"4725",6,1,1,"New","and then you just see a sign made with cactuses that says YIPE",NA,"just",NA,"6-1-1-New"
"4726",6,1,1,"New","or something like that","mm-hmm","or something",NA,"6-1-1-New"
"4727",6,1,1,"New","and that’s the end","okay",NA,NA,"6-1-1-New"
"4728",6,2,2,"New","alright so this is a roadrunner and coyote cartoon","okay",NA,NA,"6-2-2-New"
"4729",6,2,2,"New","soo you see",NA,NA,NA,"6-2-2-New"
"4730",6,2,2,"New","it opens where you see the desert and the road",NA,NA,NA,"6-2-2-New"
"4731",6,2,2,"New","and then um roadrunner is running in front of coyote",NA,NA,NA,"6-2-2-New"
"4732",6,2,2,"New","and coyote is trying to catch the roadrunner",NA,NA,NA,"6-2-2-New"
"4733",6,2,2,"New","aand he’s running faster and faster trying to catch up to him",NA,NA,NA,"6-2-2-New"
"4734",6,2,2,"New","and in his hands he has a knife and a fork",NA,NA,NA,"6-2-2-New"
"4735",6,2,2,"New","’cause he’s gonna try to stab him with the knife and the fork",NA,NA,NA,"6-2-2-New"
"4736",6,2,2,"New","to stab him and eat him or whatever",NA,"or whatever",NA,"6-2-2-New"
"4737",6,2,2,"New","but right like he jumps to grab him but he misses",NA,"like",NA,"6-2-2-New"
"4738",6,2,2,"New","and he ends up grabbing the floor instead ? with the knife and the fork",NA,NA,"?","6-2-2-New"
"4739",6,2,2,"New","and the roadrunner keeps on running",NA,NA,NA,"6-2-2-New"
"4740",6,2,2,"New","and he’s frustrated",NA,NA,NA,"6-2-2-New"
"4741",6,2,2,"New","but then he gets an idea",NA,NA,NA,"6-2-2-New"
"4742",6,2,2,"New","while he’s laying on the floor with the knife and the fork",NA,NA,NA,"6-2-2-New"
